codigo;digito;nombre_establecimiento;codigo_region;nombre_region;codigo_comuna;nombre_comuna;dependencia1;dependencia2;grupo;cod_rural_rbd;prom_lect2m_rbd;prom_mate2m_rbd;cod_est;docente_aula;horas_aula;docente_utp;horas_utp;docente_inspector;horas_inspector;docente_orientacion;horas_orientacion;docentes_total;horas_total;promedio_asistencia;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_TOTAL;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN;PAGO_MATRICULA;PAGO_MENSUAL;LATITUD;LONGITUD;PORC_VIV;PERSONAS;VP;VIV_CASAS;VIV_DEPTO;VIV_MEDIAGUA;AREAS_VERDES;ESTAB_DEPORTIVOS;ESTAB_CARABINEROS;CANTIDAD_PARADEROS;TOTAL_ESTAB_SALUD;VIV_CONVENTILLO;UNIVERSIDADES;TOTAL_EST_EDUC;SECTOR_RM;AREA_VERDE_PERSONA;ESTAB_SALUD_PERSONA;DEPORTE_PERSONA;PERSONAS_VP;Min_Dist_Metro;Mean_Dist_Metro;HH_D_A;HH_D_UTP;HH_D_IG;HH_D_OR;HH_D_TOT;PROM_MATE;cluster
9504;4;ESCUELA PARTICULAR Y COLEGIO CHILE;13;METROPOLITANA DE SANTIAGO;13130;SAN MIGUEL;3;2;3;1;249;244;9504-4;68;2597;0;0;2;88;2;88;95;3726;94,52542373;1175;978;2153;904;904;648;0;904;$1.000 A $10.000;$25.001 A $50.000;-33,50098922;-70,65354118;100;9120;3729;914;2790;6;2721,357688;8;0;14;0;11;0;17;Zona Centro;0,298394483;0;0,000877193;2,445695897;155,3416518;7682,728463;38,19117647;;44;44;39,22105263;244;Grupo 3
9505;2;ESCUELA PARTICULAR JOSE A.ALFONSO;13;METROPOLITANA DE SANTIAGO;13121;PEDRO AGUIRRE CERDA;3;2;3;1;259;282;9505-2;54;1985;0;0;1;44;2;88;64;2414;72,92809882;577;640;1217;556;556;503;503;1059;GRATUITO;GRATUITO;-33,50278671;-70,67760122;100;7025;2315;2013;293;0;24606,03893;7;1;22;2;6;0;10;Otra;3,502638993;0,000284698;0,000996441;3,034557235;2098,337416;8428,704138;36,75925926;;44;44;37,71875;282;Grupo 3
9509;5;COLEGIO SUBERCASEAUX COLLEGE;13;METROPOLITANA DE SANTIAGO;13130;SAN MIGUEL;4;3;5;1;221;220;9509-5;34;1047;0;0;0;0;0;0;36;1131;93,6132464;265;209;474;36;0;79;0;0;MAS DE $100.000;MAS DE $100.000;-33,480182;-70,65516;100;1370;506;206;266;2;26310,41241;0;0;5;0;21;0;0;Zona Centro;19,20468059;0;0;2,707509881;640,7211711;6854,916589;30,79411765;;;;31,41666667;220;Grupo 2
9519;2;COLEGIO BICENTENARIO SANTO CURA DE ARS;13;METROPOLITANA DE SANTIAGO;13130;SAN MIGUEL;3;2;4;1;278;304;9519-2;48;1875;0;0;0;0;0;0;74;2252;85;539;535;1074;309;309;391;391;700;GRATUITO;GRATUITO;-33,50684934;-70,65208834;100;5945;2522;773;1712;3;0;8;0;7;2;9;0;9;Zona Centro;0;0,000336417;0,001345669;2,357256146;520,2593649;7981,955474;39,0625;;;;30,43243243;304;Grupo 1
9534;6;COLEGIO SAN DAMIAN;13;METROPOLITANA DE SANTIAGO;13110;LA FLORIDA;3;2;4;1;220;258;9534-6;51;1980;0;0;1;44;1;44;55;2156;100;650;679;1329;334;0;441;0;0;$1.000 A $10.000;$50.001 A $100.000;-33,539303;-70,59655148;100;5446;1462;1415;0;21;17565,87426;3;0;11;0;25;0;2;Zona Sur;3,225463507;0;0,000550863;3,7250342;659,5770888;10706,38567;38,82352941;;44;44;39,2;258;Grupo 3
9553;2;COLEGIO KING´S SCHOOL;13;METROPOLITANA DE SANTIAGO;13130;SAN MIGUEL;3;2;4;1;246;242;9553-2;24;904;1;18;1;44;0;0;32;1156;84,92957747;249;275;524;160;160;173;0;160;GRATUITO;$25.001 A $50.000;-33,50815139;-70,64717866;100;2718;874;842;6;7;2498,956155;2;0;3;0;13;0;1;Zona Centro;0,919409917;0;0,000735835;3,109839817;886,7267798;8009,903811;37,66666667;18;44;;36,125;242;Grupo 2
9564;8;COLEGIO PARROQUIAL SAN MIGUEL;13;METROPOLITANA DE SANTIAGO;13130;SAN MIGUEL;3;2;4;1;261;266;9564-8;44;1585;0;0;0;0;1;44;63;2389;89,84626277;644;579;1223;204;0;309;0;0;GRATUITO;$50.001 A $100.000;-33,48702988;-70,65013962;100;3737;1732;292;1440;0;27464,77587;0;0;3;4;0;0;3;Zona Centro;7,349418215;0,001070377;0;2,157621247;199,0247951;7016,566582;36,02272727;;;44;37,92063492;266;Grupo 2
9570;2;INSTITUTO MIGUEL LEON PRADO;13;METROPOLITANA DE SANTIAGO;13130;SAN MIGUEL;3;2;5;1;278;316;9570-2;42;1367;0;0;0;0;0;0;59;2032;99,87534626;624;606;1230;123;0;243;0;0;GRATUITO;$50.001 A $100.000;-33,48816839;-70,65046476;100;3737;1732;292;1440;0;27464,77587;0;0;3;4;0;0;3;Zona Centro;7,349418215;0,001070377;0;2,157621247;72,42845886;7062,450421;32,54761905;;;;34,44067797;316;Grupo 1
9579;6;LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN ED;13;METROPOLITANA DE SANTIAGO;13129;SAN JOAQUIN;5;2;2;1;204;226;9579-6;40;1638;0;0;1;44;1;40;48;1962;78,1629068;610;60;670;434;0;178;0;0;GRATUITO;GRATUITO;-33,50693331;-70,63234112;100;3296;955;933;1;7;9127,611408;5;0;7;0;10;0;2;Zona Centro;2,769299578;0;0,00151699;3,451308901;1798,569876;7932,23996;40,95;;44;40;40,875;226;Grupo 2
9581;8;LICEO TECNICO A-100 DE SAN MIGUEL;13;METROPOLITANA DE SANTIAGO;13130;SAN MIGUEL;5;2;2;1;247;224;9581-8;25;911;3;132;1;44;1;44;33;1263;91,31822113;2;512;514;308;0;147;0;0;GRATUITO;GRATUITO;-33,49686276;-70,6527186;100;5788;2595;616;1974;0;5728,494132;2;0;6;1;3;0;0;Zona Centro;0,989719097;0,000172771;0,000345543;2,23044316;27,26985424;7466,514422;36,44;44;44;44;38,27272727;224;Grupo 2
9582;6;LICEO POLIVALENTE FRANCISCO FRIAS V.;13;METROPOLITANA DE SANTIAGO;13111;LA GRANJA;6;4;2;1;217;198;9582-6;18;659;0;0;1;44;1;40;28;1080;80,44566498;146;117;263;179;179;39;39;218;GRATUITO;GRATUITO;-33,52431923;-70,63572042;100;4487;1407;1363;1;11;746,9807193;3;0;5;0;18;0;3;Zona Sur;0,166476648;0;0,000668598;3,189054726;1937,38637;8998,952664;36,61111111;;44;40;38,57142857;198;Grupo 2
9583;4;CENTRO EDUCACIONAL MUN.MARIANO LATORRE;13;METROPOLITANA DE SANTIAGO;13112;LA PINTANA;2;1;1;1;211;202;9583-4;46;1636;0;0;1;44;0;0;58;2141;91,32623432;343;385;728;448;394;83;67;461;GRATUITO;GRATUITO;-33,57828062;-70,64184013;100;6149;1665;1598;0;44;21180,47179;4;0;13;2;11;0;3;Zona Sur;3,444539241;0,000325256;0,000650512;3,693093093;2945,960749;13585,07474;35,56521739;;44;;36,9137931;202;Grupo 2
9584;2;LICEO COMERCIAL VATE VICENTE HUIDOBRO;13;METROPOLITANA DE SANTIAGO;13131;SAN RAMON;5;2;2;1;244;223;9584-2;22;676;0;0;1;44;1;44;26;852;85,70617986;217;144;361;271;0;64;0;0;GRATUITO;GRATUITO;-33,53761294;-70,63650029;100;607;257;7;250;0;0;1;0;2;0;0;0;0;Zona Sur;0;0;0,001647446;2,361867704;587,3000081;9950,059537;30,72727273;;44;44;32,76923077;223;Grupo 2
9587;7;LICEO MALAQUIAS CONCHA;13;METROPOLITANA DE SANTIAGO;13111;LA GRANJA;6;4;1;1;231;208;9587-7;37;1296;2;88;1;44;1;44;46;1692;91,91658224;343;323;666;387;356;125;116;472;GRATUITO;GRATUITO;-33,52826022;-70,62156758;100;4942;1566;1435;3;39;23665,68602;6;0;14;1;59;0;9;Zona Sur;4,788685961;0,000202347;0,001214083;3,155810983;1528,096269;9360,766315;35,02702703;44;44;44;36,7826087;208;Grupo 2
9599;0;LICEO MUNICIPAL PURKUYEN;13;METROPOLITANA DE SANTIAGO;13131;SAN RAMON;2;1;1;1;214;193;9599-0;36;1314;2;88;1;44;1;44;48;1800;83,90724405;222;205;427;286;286;50;50;336;GRATUITO;GRATUITO;-33,5372955;-70,63732312;100;4017;1111;1030;0;36;14443,01108;6;0;8;1;35;0;4;Zona Sur;3,595472015;0,000248942;0,001493652;3,615661566;595,6339086;9926,015642;36,5;44;44;44;37,5;193;Grupo 2
9601;6;CENTRO EDUCACIONAL MUNICIPAL SAN RAMON;13;METROPOLITANA DE SANTIAGO;13131;SAN RAMON;2;1;1;1;245;212;9601-6;30;921;0;0;1;44;1;44;38;1255;86,78672241;131;151;282;179;153;32;26;179;GRATUITO;GRATUITO;-33,54977143;-70,64463024;100;4753;1261;1181;11;46;13573,97411;9;0;10;1;17;0;4;Zona Sur;2,85587505;0,000210393;0,001893541;3,769230769;1015,854905;10973,41297;30,7;;44;44;33,02631579;212;Grupo 2
9608;3;CENTRO EDUCACIONAL MIRADOR;13;METROPOLITANA DE SANTIAGO;13131;SAN RAMON;2;1;2;1;232;230;9608-3;18;576;0;0;1;44;0;0;27;972;92,01419636;62;43;105;78;78;15;15;93;GRATUITO;GRATUITO;-33,51935004;-70,64109271;100;2268;634;589;2;15;0;6;0;11;1;18;0;6;Zona Sur;0;0,000440917;0,002645503;3,577287066;1638,356045;8670,195433;32;;44;;36;230;Grupo 2
9634;2;COLEGIO MARISTA MARCELINO CHAMPAGNAT;13;METROPOLITANA DE SANTIAGO;13112;LA PINTANA;3;2;1;1;222;214;9634-2;104;4113;3;126;4;170;4;144;127;5071;84,9;1161;1116;2277;1793;1793;354;354;2147;GRATUITO;GRATUITO;-33,58847227;-70,61640243;100;6831;1805;1695;66;28;15552,59679;5;0;4;2;12;0;2;Zona Sur;2,276767207;0,000292783;0,000731957;3,784487535;3457,793158;14674,23885;39,54807692;42;42,5;36;39,92913386;214;Grupo 3
9637;7;COLEGIO CHRISTIAN GARDEN SCHOOL;13;METROPOLITANA DE SANTIAGO;13111;LA GRANJA;3;2;2;1;250;279;9637-7;69;2722;5;201;1;44;0;0;80;3187;88,91237676;797;944;1741;1020;1020;574;574;1594;GRATUITO;GRATUITO;-33,55512284;-70,62818119;100;12248;3912;1674;2188;20;9507,410475;11;0;30;2;20;0;12;Zona Sur;0,776241874;0,000163292;0,000898106;3,130879346;1515,847574;11440,33728;39,44927536;40,2;44;;39,8375;279;Grupo 3
9638;5;ESCUELA BÁSICA PADRE ESTEBAN GUMUCIO VIVES;13;METROPOLITANA DE SANTIAGO;13111;LA GRANJA;3;2;2;1;234;258;9638-5;24;904;0;0;0;0;0;0;48;1212;85;272;215;487;356;356;91;91;447;GRATUITO;GRATUITO;-33,52010851;-70,62930208;100;5490;1598;1545;6;18;26856,96898;5;0;15;0;16;0;4;Zona Sur;4,891979778;0;0,000910747;3,435544431;2101,753224;8744,216888;37,66666667;;;;25,25;258;Grupo 2
9646;6;COLEGIO POLIVALENTE FRANCISCO RAMIREZ;13;METROPOLITANA DE SANTIAGO;13131;SAN RAMON;3;2;2;1;237;274;9646-6;22;753;1;20;1;44;0;0;26;905;86,9154705;278;290;568;349;349;170;170;519;GRATUITO;GRATUITO;-33,52546589;-70,63693928;100;3727;1069;1029;15;12;2393,176404;2;0;12;0;6;0;2;Zona Sur;0,642118702;0;0,000536625;3,486435921;1782,729044;9075,587301;34,22727273;20;44;;34,80769231;274;Grupo 2
9647;4;LICEO BICENTENARIO SAN FRANCISCO;13;METROPOLITANA DE SANTIAGO;13131;SAN RAMON;3;2;2;1;270;274;9647-4;76;2940;1;44;0;0;0;0;81;3160;86,01482314;827;793;1620;1017;1017;497;497;1514;GRATUITO;GRATUITO;-33,54411525;-70,63420356;100;1607;476;3;472;1;11593,9337;2;0;6;0;0;0;1;Zona Sur;7,214644495;0;0,001244555;3,37605042;221,7299967;10465,31174;38,68421053;44;;;39,01234568;274;Grupo 3
9655;5;ESCUELA PARTICULAR CLAUDIO MATTE;13;METROPOLITANA DE SANTIAGO;13111;LA GRANJA;3;2;3;1;239;260;9655-5;66;2478;0;0;1;44;2;88;73;2784;83,53749353;587;624;1211;592;592;457;457;1049;GRATUITO;GRATUITO;-33,52094645;-70,63317829;100;5490;1598;1545;6;18;26856,96898;5;0;15;0;16;0;4;Zona Sur;4,891979778;0;0,000910747;3,435544431;2369,291788;8782,221239;37,54545455;;44;44;38,1369863;260;Grupo 3
9656;3;ESCUELA PARTICULAR PDTE.JOSE J.PRIETO;13;METROPOLITANA DE SANTIAGO;13112;LA PINTANA;3;2;2;1;240;270;9656-3;81;2979;0;0;0;0;4;176;95;3577;83,33651415;859;905;1764;1065;1065;566;566;1631;GRATUITO;GRATUITO;-33,57718287;-70,63016922;100;8789;2354;2304;3;17;17258,47997;7;0;14;0;16;0;3;Zona Sur;1,963645462;0;0,00079645;3,73364486;3902,817354;13485,55185;36,77777778;;;44;37,65263158;270;Grupo 3
9659;8;ESCUELA COLEGIO ALBERTO BLEST GANA;13;METROPOLITANA DE SANTIAGO;13131;SAN RAMON;3;2;3;1;237;221;9659-8;50;2016;4;176;1;44;0;0;66;2692;96,47506439;899;807;1706;893;893;435;435;1328;GRATUITO;GRATUITO;-33,51989686;-70,638285;100;2268;634;589;2;15;0;6;0;11;1;18;0;6;Zona Sur;0;0,000440917;0,002645503;3,577287066;1905,265308;8702,93606;40,32;44;44;;40,78787879;221;Grupo 3
9660;1;ESCUELA PARTIC PARROQUIAL DOMINGO SAVIO;13;METROPOLITANA DE SANTIAGO;13131;SAN RAMON;3;2;2;1;243;230;9660-1;54;2274;4;174;0;0;1;44;76;2984;77,54184989;668;618;1286;774;774;373;373;1147;GRATUITO;GRATUITO;-33,53850019;-70,64662425;100;2829;858;805;1;11;0;1;0;9;0;31;0;3;Zona Sur;0;0;0,000353482;3,297202797;500,013705;10059,6854;42,11111111;43,5;;44;39,26315789;230;Grupo 3
9665;2;CENTRO EDUCACIONAL SANTA ROSA DEL SUR;13;METROPOLITANA DE SANTIAGO;13112;LA PINTANA;3;2;1;1;242;233;9665-2;43;1654;4;176;1;44;2;88;59;2347;90,90866402;498;458;956;714;714;210;210;924;GRATUITO;GRATUITO;-33,58464194;-70,62843515;100;3180;768;735;2;15;62399,32829;2;1;13;2;12;0;0;Zona Sur;19,62243028;0,000628931;0,000628931;4,140625;4353,112437;14218,84064;38,46511628;44;44;44;39,77966102;233;Grupo 3
9666;0;ESC. PART. CELESTIN FREINET;13;METROPOLITANA DE SANTIAGO;13112;LA PINTANA;3;2;1;1;219;218;9666-0;31;1006;0;0;1;44;0;0;38;1241;91,47153958;272;278;550;371;345;67;63;408;GRATUITO;GRATUITO;-33,55705444;-70,6412224;100;5051;1356;1247;6;68;14946,35534;11;0;7;0;30;0;1;Zona Sur;2,959088368;0;0,002177787;3,724926254;1800,107521;11599,9655;32,4516129;;44;;32,65789474;218;Grupo 2
9668;7;ESCUELA BASICA OSCAR SALINAS;13;METROPOLITANA DE SANTIAGO;13112;LA PINTANA;3;2;1;1;218;212;9668-7;34;1375;2;88;0;0;0;0;45;1837;36,2772987;333;271;604;506;506;69;69;575;GRATUITO;GRATUITO;-33,58622093;-70,61573645;100;1959;603;378;204;16;0;10;0;15;1;1;0;7;Zona Sur;0;0,000510465;0,005104645;3,248756219;3323,202657;14459,73043;40,44117647;44;;;40,82222222;212;Grupo 2
9673;3;ESCUELA PARTICULAR ARTURO MATTE LARRAIN;13;METROPOLITANA DE SANTIAGO;13131;SAN RAMON;3;2;2;1;233;247;9673-3;70;2745;0;0;1;44;3;132;83;3304;83,59707967;761;779;1540;1036;1036;398;398;1434;GRATUITO;GRATUITO;-33,54829191;-70,64904628;100;4883;1328;1166;88;47;23594,87163;7;1;10;0;9;0;3;Zona Sur;4,83204416;0;0,001433545;3,676957831;1047,093044;10882,60552;39,21428571;;44;44;39,80722892;247;Grupo 3
9684;9;COLEGIO SAN GREGORIO DE LA SALLE;13;METROPOLITANA DE SANTIAGO;13111;LA GRANJA;3;2;2;1;250;269;9684-9;48;1812;0;0;0;0;0;0;62;2385;85,44296438;573;560;1133;677;677;339;339;1016;GRATUITO;GRATUITO;-33,53655435;-70,62082979;100;7050;1948;1733;46;91;29041,17022;7;0;9;0;59;0;7;Zona Sur;4,119314924;0;0,000992908;3,619096509;702,4382283;9967,138894;37,75;;;;38,46774194;269;Grupo 3
9686;5;LICEO TÉCNICO CLOTARIO BLEST RIFFO;13;METROPOLITANA DE SANTIAGO;13121;PEDRO AGUIRRE CERDA;5;2;1;1;215;226;9686-5;21;646;0;0;0;0;0;0;24;778;85,91988275;133;207;340;270;0;59;0;0;GRATUITO;GRATUITO;-33,50164846;-70,68163149;58,9912;876;269;268;0;0;2588,305392;4;0;3;1;1;0;3;Otra;2,95468652;0,001141553;0,00456621;3,256505576;2401,34355;8524,889864;30,76190476;;;;32,41666667;226;Grupo 2
9687;3;LICEO CHRISTA MC AULIFFE;13;METROPOLITANA DE SANTIAGO;13105;EL BOSQUE;2;1;1;1;222;223;9687-3;22;652;1;44;0;0;1;44;30;948;85,73448276;107;160;267;182;182;48;48;230;GRATUITO;GRATUITO;-33,54888401;-70,67061204;100;3682;1128;764;340;3;1007,959885;10;0;12;2;12;0;12;Zona Sur;0,273753364;0,000543183;0,002715915;3,264184397;511,5362767;11302,98728;29,63636364;44;;44;31,6;223;Grupo 2
9688;1;LICEO JUAN GOMEZ MILLAS;13;METROPOLITANA DE SANTIAGO;13105;EL BOSQUE;2;1;1;1;245;242;9688-1;33;1201;2;74;1;44;1;44;42;1555;90,86505009;239;244;483;249;229;61;52;281;GRATUITO;GRATUITO;-33,54948001;-70,67110271;100;3682;1128;764;340;3;1007,959885;10;0;12;2;12;0;12;Zona Sur;0,273753364;0,000543183;0,002715915;3,264184397;587,251382;11365,4359;36,39393939;37;44;44;37,02380952;242;Grupo 2
9690;3;CENTRO DUC.CARDENAL JOSE MARIA CARO;13;METROPOLITANA DE SANTIAGO;13116;LO ESPEJO;2;1;1;1;202;191;9690-3;23;517;1;44;1;30;1;44;34;939;74,60267981;164;133;297;117;70;28;17;87;GRATUITO;GRATUITO;-33,50831662;-70,69328619;100;7614;1955;1922;1;11;49190,53337;10;1;10;3;17;0;8;Zona Sur;6,460537611;0,000394011;0,00131337;3,894629156;2797,906226;9371,619542;22,47826087;44;30;44;27,61764706;191;Grupo 2
9693;8;LICEO POLITECNICO CIENCIA Y TECNOLOGIA;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;2;1;2;1;227;227;9693-8;57;2253;0;0;0;0;1;44;73;2957;81,58629382;640;284;924;566;566;248;248;814;GRATUITO;GRATUITO;-33,54133967;-70,65970618;100;7156;2549;1050;1438;22;1436,209279;8;0;17;3;31;0;9;Zona Sur;0,200700011;0,000419229;0,001117943;2,807375441;610,809142;10454,82442;39,52631579;;;44;40,50684932;227;Grupo 2
9694;6;INSTITUTO COMERCIAL PADRE ALBERTO HURTADO DE PEDRO AGUIR;13;METROPOLITANA DE SANTIAGO;13121;PEDRO AGUIRRE CERDA;5;2;1;1;218;226;9694-6;18;687;1;44;1;44;0;0;22;863;79,69970414;226;127;353;263;0;63;0;0;GRATUITO;GRATUITO;-33,50209125;-70,68156263;58,9912;876;269;268;0;0;2588,305392;4;0;3;1;1;0;3;Otra;2,95468652;0,001141553;0,00456621;3,256505576;2446,843145;8544,915209;38,16666667;44;44;;39,22727273;226;Grupo 2
9695;4;LICEO POLIVALENTE EUGENIO PEREIRA SALAS;13;METROPOLITANA DE SANTIAGO;13121;PEDRO AGUIRRE CERDA;2;1;1;1;181;194;9695-4;35;1068;0;0;2;88;0;0;41;1318;63,71344444;254;218;472;211;196;46;39;235;GRATUITO;GRATUITO;-33,49472056;-70,68331155;90,0267;5691;1688;1432;227;13;17760,74385;5;0;10;0;9;0;3;Otra;3,120847628;0;0,00087858;3,371445498;1683,142778;8257,058714;30,51428571;;44;;32,14634146;194;Grupo 2
9697;0;LICEO POLIVALENTE;13;METROPOLITANA DE SANTIAGO;13116;LO ESPEJO;2;1;1;1;203;224;9697-0;38;1327;1;44;2;74;1;44;46;1661;76,01862011;187;150;337;213;189;51;44;233;GRATUITO;GRATUITO;-33,51331038;-70,68295849;99,9442;6225;1789;1753;1;11;60090,07413;10;0;30;2;10;0;8;Zona Sur;9,653023957;0,000321285;0,001606426;3,479597541;2305,438494;9211,883733;34,92105263;44;37;44;36,10869565;224;Grupo 2
9701;2;LICEO POLIVALENTE OLOF PALME;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;2;1;2;1;236;220;9701-2;22;784;1;44;0;0;1;30;31;1155;100;309;208;517;214;214;110;110;324;GRATUITO;GRATUITO;-33,54562584;-70,65841682;100;5392;1911;1208;656;7;23056,98848;4;0;15;0;21;0;5;Zona Sur;4,276147715;0;0,00074184;2,821559393;712,7444519;10779,0781;35,63636364;44;;30;37,25806452;220;Grupo 2
9722;5;LICEO PORTAL DE LA CISTERNA;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;2;1;3;1;199;186;9722-5;34;1149;0;0;0;0;1;44;41;1457;97,10285714;461;177;638;146;146;60;60;206;GRATUITO;GRATUITO;-33,51554732;-70,65594521;100;8825;3456;983;2449;5;5737,665231;1;0;8;0;15;0;2;Zona Sur;0,650160366;0;0,000113314;2,553530093;297,2610326;8552,698681;33,79411765;;;44;35,53658537;186;Grupo 2
9726;8;LICEO TENIENTE FRANCISCO MERY AGUIRRE;13;METROPOLITANA DE SANTIAGO;13116;LO ESPEJO;2;1;2;1;242;218;9726-8;41;1330;1;44;2;88;1;44;51;1740;88,6579889;367;259;626;250;203;50;41;244;GRATUITO;GRATUITO;-33,53357756;-70,69548281;100;6701;1891;1698;78;37;10241,85374;7;0;20;1;57;0;9;Zona Sur;1,528406767;0,000149231;0,00104462;3,54362771;2939,319647;11038,82939;32,43902439;44;44;44;34,11764706;218;Grupo 2
9754;3;INSTITUTO COMERCIAL PARTICULAR LA CISTERNA;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;3;2;2;1;209;220;9754-3;27;779;0;0;1;40;0;0;42;1364;90,71910128;275;263;538;325;325;137;137;462;GRATUITO;GRATUITO;-33,53937703;-70,66797504;100;2284;856;595;233;0;0;5;1;9;0;16;0;8;Zona Sur;0;0;0,002189142;2,668224299;428,2899122;10478,73967;28,85185185;;40;;32,47619048;220;Grupo 2
9757;8;CENTRO EDUCACIONAL SANTA CLARA;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;3;2;3;1;263;261;9757-8;49;1808;0;0;1;44;0;0;56;2107;89,02045031;0;1037;1037;413;413;351;351;764;GRATUITO;GRATUITO;-33,52104407;-70,65707284;100;10423;3667;2700;775;34;12309,72401;7;0;24;1;130;0;11;Zona Sur;1,181015448;9,59E-05;0,000671592;2,842377966;458,4095773;8928,138473;36,89795918;;44;;37,625;261;Grupo 3
9758;6;COLEGIO SANTA ISABEL DE HUNGRIA;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;3;2;3;1;264;269;9758-6;35;1281;11;468;1;44;1;44;57;2160;90,8783225;571;611;1182;480;480;418;418;898;GRATUITO;GRATUITO;-33,53079557;-70,66546386;100;9565;3471;2388;971;16;18563,41307;5;1;24;1;75;0;4;Zona Sur;1,940764566;0,000104548;0,000522739;2,755690003;686,842068;9781,048007;36,6;42,54545455;44;44;37,89473684;269;Grupo 3
9759;4;LICEO LAURA VICUNA;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;3;2;3;1;251;241;9759-4;25;916;1;44;0;0;0;0;33;1218;84,12888714;0;685;685;272;272;225;0;272;$1.000 A $10.000;$50.001 A $100.000;-33,54074769;-70,6647866;100;2284;856;595;233;0;0;5;1;9;0;16;0;8;Zona Sur;0;0;0,002189142;2,668224299;392,5549621;10508,15416;36,64;44;;;36,90909091;241;Grupo 2
9766;7;COLEGIO SANTA MARIA DE LOS ANGELES;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;3;2;4;1;259;270;9766-7;24;885;0;0;1;44;1;44;31;1158;83,70194358;268;292;560;130;0;185;0;0;$1.000 A $10.000;$25.001 A $50.000;-33,54494693;-70,66794358;100;3333;1161;881;260;5;1111,993623;2;0;6;0;10;0;2;Zona Sur;0,33363145;0;0,00060006;2,870801034;230,5428335;10913,02132;36,875;;44;44;37,35483871;270;Grupo 2
9767;5;LICEO MADRE CECILIA LAZZERI;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;3;2;4;1;274;270;9767-5;49;1883;1;39;1;44;0;0;55;2142;94,85068689;480;648;1128;199;0;310;0;0;GRATUITO;$25.001 A $50.000;-33,53388406;-70,66763531;100;6997;2443;1467;917;19;12640,09981;8;0;21;0;21;0;8;Zona Sur;1,806502759;0;0,001143347;2,864101515;498,3480856;10058,20338;38,42857143;39;44;;38,94545455;270;Grupo 2
9768;3;ESCUELA Y LICEO LIAHONA;13;METROPOLITANA DE SANTIAGO;13105;EL BOSQUE;3;2;4;1;267;268;9768-3;51;2067;5;220;1;44;0;0;69;2859;92,44839376;749;836;1585;396;0;505;0;0;GRATUITO;$50.001 A $100.000;-33,54688272;-70,66901258;100;3333;1161;881;260;5;1111,993623;2;0;6;0;10;0;2;Zona Sur;0,33363145;0;0,00060006;2,870801034;281,9146884;11096,38584;40,52941176;44;44;;41,43478261;268;Grupo 3
9771;3;CHILEAN EAGLES COLLEGE - LA CISTERNA;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;3;2;3;1;266;265;9771-3;36;1433;3;132;0;0;0;0;42;1697;93,38932123;355;353;708;330;330;235;235;565;GRATUITO;GRATUITO;-33,52396166;-70,65101157;100;3341;1104;668;424;3;0;2;0;6;0;8;0;2;Zona Sur;0;0;0,000598623;3,026268116;910,6704507;9043,317072;39,80555556;44;;;40,4047619;265;Grupo 2
9779;9;CENTRO EDUCACIONAL SANTA ROSA;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;3;2;1;1;203;225;9779-9;44;1707;0;0;0;0;0;0;48;1883;78,71945639;289;291;580;409;409;117;117;526;GRATUITO;GRATUITO;-33,53483086;-70,6544089;100;6894;2055;1943;3;41;0;4;0;19;1;47;0;9;Zona Sur;0;0,000145054;0,000580215;3,354744526;940,6315211;9869,401;38,79545455;;;;39,22916667;225;Grupo 2
9780;2;COLEGIO TENIENTE DAGOBERTO GODOY;13;METROPOLITANA DE SANTIAGO;13105;EL BOSQUE;3;2;1;1;216;214;9780-2;42;1653;1;44;1;44;1;44;50;2005;97,63134206;590;635;1225;903;903;233;233;1136;GRATUITO;GRATUITO;-33,5597464;-70,65811107;100;3615;1000;977;0;11;5822,840588;3;0;4;0;7;0;2;Zona Sur;1,610744284;0;0,000829876;3,615;1086,551677;11987,113;39,35714286;44;44;44;40,1;214;Grupo 3
9781;0;CENTRO POLITECNICO PARTICULAR SAN RAMON;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;3;2;1;1;225;226;9781-0;51;2079;0;0;0;0;1;44;68;2746;93,05700413;477;663;1140;844;844;239;239;1083;GRATUITO;GRATUITO;-33,53942493;-70,65746279;100;7156;2549;1050;1438;22;1436,209279;8;0;17;3;31;0;9;Zona Sur;0,200700011;0,000419229;0,001117943;2,807375441;662,4806247;10266,31929;40,76470588;;;44;40,38235294;226;Grupo 3
